subforum,post_id,text,timestamp,author_id,url,thread_id,position_in_thread,agrees,sentence,treatments,sentiment,factual
support.2,post-222558,,"Dec 25, 2016 at 10:00 PM",silverspiral.17856,threads/its-xmas-day-and-im-lying-on-my-own-in-my-room.19244/#post-222558,its-xmas-day-and-im-lying-on-my-own-in-my-room.19244,11,1,"There is no TRT available in the North Pole where he lives, but he doesn't even know if that would even work. Legend has it that if you leave Ginkgo Biloba out overnight on Christmas Eve, you may wake up and see Santinnitus Clause hanging over your fireplace, or collapsed under your Christmas Tree. Good thing I don't have a fireplace or christmas tree.",trt (tinnintus retraining therapy),neu,no
alternative-treatments-and-research.27,post-138868,,"Sep 28, 2015 at 9:12 PM",robb09.10415,threads/already-6-hours-tinnitus-free-with-cbd-oil.11281/page-7#post-138868,already-6-hours-tinnitus-free-with-cbd-oil.11281,188,0,"is this cbd oil cheap? http://www.zamnesia.com/359-cbd-oil  Its on the site where Rick hit his head and got T, wonder if they deliver to Canada. I sent them a email, waiting for them to respond",cbd (cannabis),neu,no
support.2,post-31475,,"Feb 5, 2014 at 9:53 AM",stina.2817,threads/can-tinnitus-be-cured-what-is-going-to-end-up-being-the-cure.2225/page-6#post-31475,can-tinnitus-be-cured-what-is-going-to-end-up-being-the-cure.2225,176,0,"even with the Zoloft in your system, it sounds like you are still getting panicky in the middle of the night, and that panic can make your tinnitus even worse.  ",am101 (am101),neu,no
support.2,post-67618,,"Sep 28, 2014 at 10:20 PM",dr-nagler.3207,threads/failing-trt.6253/#post-67618,failing-trt.6253,11,0,TRT is but one of them. Good thing to keep in mind. Dr. Stephen Nagler,trt (tinnintus retraining therapy),neu,no
introduce-yourself.11,post-220760,,"Dec 18, 2016 at 5:46 AM",mikel1972.14909,threads/hi-%E2%80%94-new-here.19104/#post-220760,hi-%E2%80%94-new-here.19104,2,0,"Some people ask for a steroid (Prednisone) as it may help. However, taking steroids has side effects. A question for the doctor for sure.",prednisone (steroids),neu,no
introduce-yourself.11,post-166957,,"Feb 25, 2016 at 3:49 PM",awilson32.14616,threads/a-month-of-hell-petrified-out-of-my-mind-and-desperate-for-a-plan-of-action.13797/,a-month-of-hell-petrified-out-of-my-mind-and-desperate-for-a-plan-of-action.13797,1,0,"Shall I get some in-ear tinnitus masking devices ? I cannot live with myself if this is permanent, I'd take even a 50-60% reduction at this stage. I'm 19 years old and last night my heart was pounding because my silence is robbed, I dread the evenings knowing how difficult sleep has become, my anxiety has been through the roof and I desperately need some hope this will resolve.",masking (masking),neu,no
treatments.13,post-64207,,"Sep 10, 2014 at 9:48 AM",111.4637,threads/retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074/page-50#post-64207,retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074,1497,0,"We can offer pure retigabine for you, purity 99% for 1kg price USD16500 including delivery fee to you USD8700 for 500gram USD5000 for 250gram USD3000 for 100gram USD120 for 1 gram sample delivery fee time after fee paid 1-2 weeks will be ship ship time : about 1 week ship to you .  ",retigabine (retigabine),neu,no
treatments.13,post-153327,,"Dec 18, 2015 at 2:52 PM",christian78.2764,threads/retigabine-trobalt-potiga-%E2%80%94-user-experiences.6047/page-8#post-153327,retigabine-trobalt-potiga-%E2%80%94-user-experiences.6047,228,0,"Current Tinnitus Severity:  3 out of 10 Changes in Tinnitus:  At this moment when i am under trobalt it is this lvl. I got new worsening of tinnitus to lvl 13. that is 8th worsening in last 2 years. I am person who think in 6 directions and i suppose my brain makes stress and therefore my t get worse + 3x meds, paracetamol and corticosteroid injection) .",trobalt (retigabine),neu,yes
support.2,post-86289,,"Dec 30, 2014 at 12:26 PM",amandine.5457,threads/the-noise-that-kills.7178/page-5#post-86289,the-noise-that-kills.7178,140,0,Would you consider doing TRT?  ,trt (tinnintus retraining therapy),neu,no
support.2,post-177422,,"Apr 24, 2016 at 12:07 AM",valeri.4111,threads/oral-steroids-can-it-make-tinnitus-worse-share-your-experiences.14925/,oral-steroids-can-it-make-tinnitus-worse-share-your-experiences.14925,1,0,"I've been prescribed oral steroids 25mg for a week, skin condition, but as usual, scared to take them. When I asked dr if they can make t worse he said I'm very negative about my t and that only loud noise and hearing loss make t worse This is the sort of ignorance I deal with here in Australia! So it laughable when somebody say: you need to check with your dr!",steroids (steroids),neu,yes
introduce-yourself.11,post-16291,,"Aug 21, 2013 at 9:46 PM",sherri786.1117,threads/hello-all-ramnaz-here.1903/#post-16291,hello-all-ramnaz-here.1903,6,0,"It's available online at Chinese herbal Medicine site, but I didnt buy online, once I ran out of it I started drinking camomile tea and yes magnesium Supplements at bedtime. I have an air purifier running in my room too, for sleeping. I live now at a small remote town in Canada  Where I wouldn't find any Chinese herbal stuff !",magnesium (magnesium),neu,yes
support.2,post-72264,,"Oct 23, 2014 at 10:33 PM",danny-boy.5844,threads/how-to-cope.6578/#post-72264,how-to-cope.6578,21,0,"I'm hoping treatments will come out within the next 5 years, because getting trobalt is impossible...  ",trobalt (retigabine),neu,no
support.2,post-69472,,"Oct 8, 2014 at 10:14 PM",dr-nagler.3207,threads/why-trt-fails-people.6389/#post-69472,why-trt-fails-people.6389,16,0,"@bwspot, perhaps look at it this way ... TRT is of course nowhere near as serious as, say, open heart surgery. But the analogy still holds. You can read a book about the principles of open heart surgery.",trt (tinnintus retraining therapy),neu,no
alternative-treatments-and-research.27,post-170759,,"Mar 18, 2016 at 12:30 AM",bobby-b.12444,threads/is-lllt-for-tinnitus-by-dr-wilden-a-scam.14079/page-2#post-170759,is-lllt-for-tinnitus-by-dr-wilden-a-scam.14079,40,0,"So again , if your expectations are to get a 20% improvement of hearing loss then yes it may work - if you expect to be cured from  tinnitus then obviousely you haven't figured out how LLLT works and its limitations .  ",lllt (lllt),neu,no
research-news.4,post-1750,,"Apr 9, 2012 at 2:00 AM",goodcheer.355,threads/treatment-prospects-vagus-nerve-stimulation.31/#post-1750,treatment-prospects-vagus-nerve-stimulation.31,13,0,As with the laser - the very cheapest acupuncture pens are poor quality and not worth buying. Obviously It would be good if we could gather together a few more reports - I would be very interested to hear if anyone else is using these devices and whether they are getting results similar to mine. ,laser (lllt) | acupuncture (acupuncture),neu,no
treatments.13,post-44776,,"May 1, 2014 at 7:44 PM",shenandoah.4092,threads/tinnitus-retraining-therapy.43/page-3#post-44776,tinnitus-retraining-therapy.43,74,0,"This may be a shot in the dark, but I was wondering if anyone out there is aware of a reputable TRT program in Orange County, CA? Maybe even in Los Angeles? It would be ideal to have a little bit of feedback from fellow patients before looking into/investing in any kind of treatment.",trt (tinnintus retraining therapy),neu,no
treatments.13,post-83680,,"Dec 17, 2014 at 10:08 PM",marcini.5836,threads/antidepressants-ssris-snris-maos-tcas-tecas.768/page-14#post-83680,antidepressants-ssris-snris-maos-tcas-tecas.768,398,0,The advice about steroids is also very questionable.  ,steroids (steroids),neu,no
support.2,post-134199,,"Aug 31, 2015 at 3:53 AM",danny-boy.5844,threads/nortriptyline-and-terrible-spike.10803/#post-134199,nortriptyline-and-terrible-spike.10803,10,0,"A randomized trial of nortriptyline for severe chronic tinnitus. Effects on depression, disability, and tinnitus symptoms. Sullivan M1, Katon W, Russo J, Dobie R, Sakai C. Author information Abstract OBJECTIVE: To determine whether the antidepressant, nortriptyline, is effective for treatment of depression, tinnitus-related disability, and tinnitus symptoms in patients with severe chronic tinnitus.",nortriptyline (antidepressant),neu,no
support.2,post-158717,,"Jan 15, 2016 at 9:32 PM",martin69.3384,threads/just-want-my-life-back.13011/#post-158717,just-want-my-life-back.13011,11,0,"I only take Remeron 7,5 mg at night, but that's nearly nothing. At the moment, I try coping with a strong will, exercising, masking and from time to time a Trobalt or a Lorazepam. Some days ago I took 200 mg Trobalt.",remeron (antidepressant),neu,yes
treatments.13,post-149760,,"Nov 28, 2015 at 6:05 PM",letyo.10828,threads/retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074/page-222#post-149760,retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074,6634,0,"Did this happen with a lowe dose of gabapentin? I woke up early with really loud T. Did gabapentin ever decraease your T by itselt? I became upset and took Trobalt 300 mg, listend to music with my earplugs and my T came down to o then went up to to 2.",gabapentin (gabapentin),neu,yes
support.2,post-230297,,"Feb 1, 2017 at 7:27 PM",quietatnight.4730,threads/strange-problem-taking-prednisone.19917/,strange-problem-taking-prednisone.19917,1,0,"I was wondering, I know that prednisone and salt are both NOT ototoxic, but is it possible that the two together in the blood stream could have cause some kind of chemical reaction, with the extra salt at dinner making the prednisone ototoxic ? and got into my ears some how, and cause a problem or a spike ? I know not likely, but is it a possible ?",prednisone (steroids),neu,no
support.2,post-211922,,"Oct 25, 2016 at 10:17 PM",attheedgeofscience.1629,threads/has-anyone-had-cbt-or-trt.18160/page-2#post-211922,has-anyone-had-cbt-or-trt.18160,40,1,"@Michael Leigh in this thread on TRT you have 13 posts alone...    ...and you have used the word TRT in no fewer than 117 posts alone at this point:    Do you have a ""hidden agenda""?  ",trt (tinnintus retraining therapy),neu,no
support.55,post-198110,,"Aug 14, 2016 at 10:08 PM",natalie-roberts.12142,threads/intermittent-hyperacusis.16853/#post-198110,intermittent-hyperacusis.16853,18,0,"As far as the vitamins I am currently taking magnesium which I just started up and a prenatal vitamin . I'll have to research additional vitamins because I am breastfeeding as far as which are save to consume. Also, I am going to ask about TRT when I see the audiologist as I have been struggling with feeling down lately .",magnesium (magnesium),neu,yes
alternative-treatments-and-research.27,post-197570,,"Aug 10, 2016 at 5:48 PM",marlino.16191,threads/diy-low-level-laser-therapy-for-tinnitus-on-a-budget-%E2%80%94-lllt-under-100.15342/page-7#post-197570,diy-low-level-laser-therapy-for-tinnitus-on-a-budget-%E2%80%94-lllt-under-100.15342,205,0,lllt already in use? :  yes - since when: 1 week - results: none - other medication/treatments used: various supplements - other relevant remarks: have had mild T (2-3) 10 years ago which subsided completely (!) after about 12 month.,lllt (lllt),neu,yes
support.2,post-247549,,"May 4, 2017 at 5:27 PM",bleep.24309,threads/tinnitus-for-5-weeks-%E2%80%94-wellbutrin-as-a-cause.21540/,tinnitus-for-5-weeks-%E2%80%94-wellbutrin-as-a-cause.21540,1,0,Could my tinnitus be caused by Wellbutrin and Abilify? I quit Wellbutrin for 5 weeks after I heard the ringing and my Abilify since 2 days. Is there hope?,wellbutrin (antidepressant) | abilify (aripiprazole),neu,no
introduce-yourself.11,post-243633,,"Apr 11, 2017 at 1:31 AM",maryk.23868,threads/ear-trauma.20157/#post-243633,ear-trauma.20157,4,0,"Hi, I'm new and wondering how it's going with the T. Have you gone back for a repeat of the acupuncture? My T might be due to head trauma, I'm not sure. First stop for me will be ENT but first available appointment is May 1 :-( .",acupuncture (acupuncture),neu,no
treatments.13,post-141259,,"Oct 11, 2015 at 8:59 PM",razah.988,threads/retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074/page-207#post-141259,retigabine-trobalt-potiga-%E2%80%94-general-discussion.5074,6210,0,"Trobalt neurontin or trobalt ibuprofen ? I would stay well away from ibuprofen and diclofenac , pretty much to only thing I can absolutely count on spiking my T. ",neurontin (gabapentin) | trobalt (retigabine),neu,no
alternative-treatments-and-research.27,post-100801,,"Mar 18, 2015 at 3:30 PM",kaelon.6153,threads/cats-claw-uncaria-tomentosa.8624/page-3#post-100801,cats-claw-uncaria-tomentosa.8624,83,0,"Cat's Claw is promising because it has anti-inflammatory properties similar to prednisone, along with pro-immune system enhancements, without the adrenal perils and side effects that  prednisone offers. So I am cautiously optimistic, but trying not to have expectations too high. The medically-accepted approach to dealing with this sort of condition is to correct the underlying physical condition that is causing the aggravation to begin with.",prednisone (steroids),neu,no
treatments.13,post-73517,,"Oct 30, 2014 at 2:13 PM",toni6.6043,threads/hyperbaric-oxygen-therapy.211/page-15#post-73517,hyperbaric-oxygen-therapy.211,428,0,Will I make better results if I take NAC? I'm scheduling 10 treatments. ,nac (nacetylcysteine),neu,no
support.2,post-249743,,"May 17, 2017 at 5:22 PM",aschenherz.23637,threads/sleeping.21771/#post-249743,sleeping.21771,11,0,"Also i could fall asleep yesterday without any masking sounds. I hope, that will give u some hopeful thoughts. also i could hear the sound over everything, it was like the sound was sliding above the background sound.",masking (masking),neu,yes
